"date","area_type","area_code","area_name","metric","metric_name","value"
"01/08/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"02/05/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","24.7"
"03/10/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","41.2"
"04/04/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","24.7"
"04/07/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"05/09/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","41.2"
"05/12/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","148.5"
"06/06/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"07/11/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","296.9"
"08/08/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"09/05/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"10/10/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","82.5"
"11/04/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","24.7"
"11/07/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"12/09/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"12/12/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","156.7"
"13/06/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"14/11/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","379.4"
"15/08/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"16/05/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","33"
"17/10/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","74.2"
"18/04/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"18/07/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"19/09/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","24.7"
"19/12/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","230.9"
"20/06/2020","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","null"
"2020-06-06","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-06-13","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-06-20","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-06-27","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","33"
"2020-07-04","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-07-11","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-07-18","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-07-25","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","33"
"2020-08-01","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-08-08","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-08-15","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-08-22","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-08-29","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-09-05","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","41.2"
"2020-09-12","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date",NA
"2020-09-19","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","24.7"
"2020-09-26","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","49.5"
"2020-10-03","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","41.2"
"2020-10-10","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","82.5"
"2020-10-17","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","74.2"
"2020-10-24","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","263.9"
"2020-10-31","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","189.7"
"2020-11-07","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","296.9"
"2020-11-14","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","379.4"
"2020-11-21","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","255.7"
"2020-11-28","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","115.5"
"2020-12-05","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","148.5"
"2020-12-12","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","156.7"
"2020-12-19","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","230.9"
"2020-12-26","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","189.7"
"2021-01-02","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","387.6"
"2021-01-09","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","527.8"
"2021-01-16","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","659.8"
"2021-01-23","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","420.6"
"2021-01-30","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","379.4"
"2021-02-06","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","239.2"
"2021-02-13","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","214.4"
"2021-02-20","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","296.9"
"2021-02-27","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","280.4"
"2021-03-06","msoa","E02005409","Ibstock-&-Ellistown","newCasesBySpecimenDateRollingRate","New-cases-by-specimen-date","206.2"
